Value,IdRegione,DsRegione,IdGruppoDiProfessioni,DsGruppoDiProfessioni
 0.0,18,CALABRIA,3216,Altre professioni tecniche della salute
 0.0,18,CALABRIA,3221,Tecnici agronomi e forestali
 0.0,18,CALABRIA,3222,Zootecnici
 0.0,18,CALABRIA,3223,Tecnici biochimici e professioni assimilate
 0.0,18,CALABRIA,3311,"Segretari amministrativi, archivisti e professioni assimilate"
 110.0,18,CALABRIA,3312,Contabili e professioni assimilate
 0.0,18,CALABRIA,3313,Tecnici del trasferimento e del trattamento delle informazioni
 0.0,18,CALABRIA,3314,Corrispondenti in lingue estere e professioni assimilate
 0.0,18,CALABRIA,3315,Tecnici dell'organizzazione e della gestione dei fattori produttivi
 10.0,18,CALABRIA,3321,Tecnici della gestione finanziaria
 10.0,18,CALABRIA,3322,Tecnici del lavoro bancario
 10.0,18,CALABRIA,3323,Agenti assicurativi
 0.0,18,CALABRIA,3324,"Periti, valutatori di rischio, liquidatori e professioni assimilate"
 0.0,18,CALABRIA,3325,"Agenti borsa e cambio, tecnici intermed. titoli e profess. assimilate"
 0.0,18,CALABRIA,3326,Tecnici della locazione finanziaria e dei contratti di scambio
 0.0,18,CALABRIA,3331,Approvvigionatori e responsabili acquisti
 0.0,18,CALABRIA,3332,Responsabili di magazzino e della distribuzione interna
 30.0,18,CALABRIA,3334,Tecnici della vendita e della distribuzione
 30.0,18,CALABRIA,3335,Tecnici del marketing
 0.0,18,CALABRIA,3336,Tecnici della pubblicità e delle pubbliche relazioni
 0.0,18,CALABRIA,3341,Spedizionieri e tecnici della distribuzione
 0.0,18,CALABRIA,3342,Agenti di commercio
 0.0,18,CALABRIA,3343,Agenti concessionari
 0.0,18,CALABRIA,3344,Agenti di pubblicità
 0.0,18,CALABRIA,3345,Agenti immobiliari
 0.0,18,CALABRIA,3346,Rappresentanti di commercio
 0.0,18,CALABRIA,3411,Tecnici delle attività ricettive e professioni assimilate
 0.0,18,CALABRIA,3412,"Tecnici dellâ€™organizzazione di fiere, convegni ed eventi culturali"
 0.0,18,CALABRIA,3413,Animatori turistici e professioni assimilate
 0.0,18,CALABRIA,3414,Agenti di viaggio
 0.0,18,CALABRIA,3415,Guide e accompagnatori specializzati
 0.0,18,CALABRIA,3421,Istruttori di guida
 0.0,18,CALABRIA,3422,Insegnanti nella formazione professionale
 0.0,18,CALABRIA,3423,Istruttori di tecniche in campo artistico
 0.0,18,CALABRIA,3424,Istruttori di discipline sportive non agonistiche
 0.0,18,CALABRIA,3426,Allenatori e tecnici di discipline sportive agonistiche
 0.0,18,CALABRIA,3427,Atleti
 0.0,18,CALABRIA,3431,"Annunciatori e presentatori radio, televisione e altri spettacoli"
 0.0,18,CALABRIA,3432,"Tecnici organiz. e produz. radiotelevisiva, cinematografica, teatrale"
 0.0,18,CALABRIA,3441,"Grafici, disegnatori e allestitori di scena"
 0.0,18,CALABRIA,3442,"Tecnici dei musei, delle biblioteche e professioni assimilate"
 0.0,18,CALABRIA,3444,Tecnici restauratori
 0.0,18,CALABRIA,3451,Assistenti sociali
 10.0,18,CALABRIA,3452,Tecnici del reinserimento e dell'integrazione sociale
 0.0,18,CALABRIA,3453,Tecnici dei servizi per l'impiego
 0.0,18,CALABRIA,3454,Tecnici dei servizi di sicurezza privati e professioni assimilate
 0.0,18,CALABRIA,3455,Tecnici delle attività religiose e di culto
 250.0,18,CALABRIA,4111,Addetti a funzioni di segreteria
 240.0,18,CALABRIA,4112,Addetti agli affari generali
 0.0,18,CALABRIA,4114,Addetti alla gestione del personale
 20.0,18,CALABRIA,4122,Addetti all'immissione dati
 0.0,18,CALABRIA,4123,Addetti macchine riproduzione e invio di materiali e documenti
 50.0,18,CALABRIA,4211,"Addetti sportelli assicurativi, bancari e altri intermed. finanziari"
 0.0,18,CALABRIA,4212,Addetti agli sportelli dei servizi postali
 10.0,18,CALABRIA,4213,Addetti sportelli esazione imposte e contributi e recupero crediti
 20.0,18,CALABRIA,4215,Addetti alla vendita di biglietti
 0.0,18,CALABRIA,4216,Addetti agli sportelli delle agenzie di viaggio
 50.0,18,CALABRIA,4221,Addetti accoglienza e informaz. nelle imprese e negli enti pubblici
 10.0,18,CALABRIA,4222,Addetti all'accoglienza nei servizi di alloggio e ristorazione
 0.0,18,CALABRIA,4223,Centralinisti
 310.0,18,CALABRIA,4224,Addetti all'informazione nei Call Center (senza funzioni di vendita)
 0.0,18,CALABRIA,4311,Addetti alla gestione degli acquisti
 50.0,18,CALABRIA,4312,Addetti alla gestione dei magazzini e professioni assimilate
 0.0,18,CALABRIA,4313,Addetti alla gestione amministrativa dei trasporti merci
 0.0,18,CALABRIA,4321,Addetti alla contabilità
 20.0,18,CALABRIA,4322,Addetti alle buste paga
 0.0,18,CALABRIA,4323,Addetti operazioni finanziarie per l'impresa o l'organizzazione
 0.0,18,CALABRIA,4324,Addetti ai servizi statistici
 0.0,18,CALABRIA,4325,Addetti agli uffici interni di cassa
 0.0,18,CALABRIA,4411,"Personale addetto compiti di controllo, verifica e profess. assim."
 40.0,18,CALABRIA,4412,Addetti al controllo della documentazione di viaggio
 50.0,18,CALABRIA,4413,Addetti allo smistamento e al recapito della posta
 0.0,18,CALABRIA,4421,"Addetti ad archivi, schedari e professioni assimilate"
 0.0,18,CALABRIA,4422,Addetti a biblioteche e professioni assimilate
 0.0,18,CALABRIA,5111,Esercenti delle vendite all'ingrosso
 10.0,18,CALABRIA,5121,Commessi delle vendite all'ingrosso
 910.0,18,CALABRIA,5122,Commessi delle vendite al minuto
 0.0,18,CALABRIA,5123,Addetti ad attività organizzative delle vendite
 10.0,18,CALABRIA,5124,Cassieri di esercizi commerciali
 10.0,18,CALABRIA,5125,"Venditori a domicilio, a distanza e professioni assimilate"
 20.0,18,CALABRIA,5126,Addetti ai distributori di carburanti e assimilati
 0.0,18,CALABRIA,5132,Dimostratori e professioni assimilate
 0.0,18,CALABRIA,5133,Vetrinisti e professioni assimilate
 0.0,18,CALABRIA,5134,Addetti all'informazione e all'assistenza dei clienti
 140.0,18,CALABRIA,5221,Cuochi in alberghi e ristoranti
 70.0,18,CALABRIA,5222,"Addetti alla preparazione, alla cottura e alla distribuzione di cibi"
 310.0,18,CALABRIA,5223,Camerieri e professioni assimilate
 290.0,18,CALABRIA,5224,Baristi e professioni assimilate
 0.0,18,CALABRIA,5231,"Hostess, steward e professioni assimilate"
 0.0,18,CALABRIA,5232,Accompagnatori turistici
 60.0,18,CALABRIA,5311,Professioni qualificate nei servizi sanitari e sociali
 0.0,18,CALABRIA,5411,Maestri di arti e mestieri
 10.0,18,CALABRIA,5422,"Allibratori, croupiers e professioni assimilate"
 40.0,18,CALABRIA,5431,Acconciatori
 50.0,18,CALABRIA,5432,Estetisti e truccatori
 0.0,18,CALABRIA,5433,Massaggiatori e operatori termali
 0.0,18,CALABRIA,5442,Addetti alla sorveglianza di bambini e professioni assimilate
 80.0,18,CALABRIA,5443,Addetti all'assistenza personale
 0.0,18,CALABRIA,5462,Addetti di agenzie per il disbrigo di pratiche e assimilate
 0.0,18,CALABRIA,5472,Addetti alle agenzie di pompe funebri
 0.0,18,CALABRIA,5484,Vigili del fuoco e professioni assimilate
 30.0,18,CALABRIA,5486,Guardie private di sicurezza
 0.0,18,CALABRIA,5487,Bagnini e professioni assimilate
 10.0,18,CALABRIA,6112,"Tagliatori di pietre, scalpellini e marmisti"
 570.0,18,CALABRIA,6121,"Muratori in pietra, mattoni, refrattari"
 10.0,18,CALABRIA,6122,Muratori in cemento armato
 30.0,18,CALABRIA,6123,Carpentieri e falegnami nell'edilizia (esclusi i parchettisti)
 0.0,18,CALABRIA,6124,Ponteggiatori
 0.0,18,CALABRIA,6125,"Armatori gallerie, addetti armamento ferroviario e profess. assimilate"
 0.0,18,CALABRIA,6126,Pavimentatori stradali e professioni assimilate
 0.0,18,CALABRIA,6127,Montatori di manufatti prefabbricati e di preformati
 0.0,18,CALABRIA,6131,Copritetti e professioni assimilate
 50.0,18,CALABRIA,6132,Pavimentatori e posatori di rivestimenti
 0.0,18,CALABRIA,6133,Intonacatori
 0.0,18,CALABRIA,6134,Installatori di impianti di isolamento e insonorizzazione
 0.0,18,CALABRIA,6135,Vetrai
 40.0,18,CALABRIA,6136,Idraulici e posatori di tubazioni idrauliche e di gas
 80.0,18,CALABRIA,6137,Elettricisti nelle costruzioni civili e professioni assimilate
 10.0,18,CALABRIA,6138,Installatori di infissi e serramenta
 0.0,18,CALABRIA,6141,"Pittori, stuccatori, laccatori e decoratori"
 10.0,18,CALABRIA,6151,Operai addetti ai servizi di igiene e pulizia
 0.0,18,CALABRIA,6152,Operai addetti manutenzione impianti fognari e profess. assimilate
 0.0,18,CALABRIA,6211,Fonditori e animisti di fonderia
 10.0,18,CALABRIA,6212,Saldatori e tagliatori a fiamma
 0.0,18,CALABRIA,6213,"Lattonieri e calderai, compresi i tracciatori"
 50.0,18,CALABRIA,6214,Montatori di carpenteria metallica
 0.0,18,CALABRIA,6215,Attrezzatori e montatori cavi metallici uso industriale e di trasporto
 0.0,18,CALABRIA,6216,Sommozzatori e lavoratori subacquei
 0.0,18,CALABRIA,6217,Specialisti di saldatura elettrica e a norme ASME
 0.0,18,CALABRIA,6218,Lastroferratori
 20.0,18,CALABRIA,6221,"Fabbri, lingottai e operatori di presse per forgiare"
 0.0,18,CALABRIA,6222,Costruttori di utensili modellatori e tracciatori meccanici
 10.0,18,CALABRIA,6223,Attrezzisti di macchine utensili e professioni assimilate
 80.0,18,CALABRIA,6231,"Meccanici artigianali, riparatori automobili e profess. assimilate"
 0.0,18,CALABRIA,6232,Meccanici e riparatori di motori di aerei
 90.0,18,CALABRIA,6233,Meccanici e montatori di macchinari industriali e assimilati
 0.0,18,CALABRIA,6234,Frigoristi
 0.0,18,CALABRIA,6235,"Meccanici e montatori apparecchi ind. termici, idraulici e di condiz."
 0.0,18,CALABRIA,6236,Meccanici collaudatori
 0.0,18,CALABRIA,6237,Verniciatori artigianali ed industriali
 0.0,18,CALABRIA,6238,Meccanici e attrezzisti navali
 10.0,18,CALABRIA,6241,Installatori e riparatori di apparati elettrici ed elettromeccanici
 10.0,18,CALABRIA,6242,Manutentori e riparatori apparati elettronici industriali e di misura
 40.0,18,CALABRIA,6244,Installatori e riparatori di apparati di telecomunicazione
 110.0,18,CALABRIA,6245,"Installatori di linee elettriche, riparatori e cavisti"
 0.0,18,CALABRIA,6246,"Installatori, manutentori e riparatori di apparecchiature informatiche"
 0.0,18,CALABRIA,6311,Meccanici di precisione
 0.0,18,CALABRIA,6312,Meccanici e riparatori di protesi (dentali e ortopediche)
 0.0,18,CALABRIA,6313,Artigiani e operai costruzione e accordatura di strumenti musicali
 0.0,18,CALABRIA,6314,Addetti alla costruzione e riparazione di orologi
 0.0,18,CALABRIA,6315,Costruttori di strumenti ottici e lenti
 0.0,18,CALABRIA,6316,"Orafi, gioiellieri e professioni assimilate"
 0.0,18,CALABRIA,6321,Vasai e professioni assimilate (prodotti in ceramica e abrasivi)
 0.0,18,CALABRIA,6322,"Soffiatori, modellatori, tagliatori, molatori e levigatori di vetro"
 0.0,18,CALABRIA,6323,Incisori e acquafortisti su vetro
 0.0,18,CALABRIA,6324,Pittori e decoratori su vetro e ceramica
 0.0,18,CALABRIA,6331,Artigiani lavorazioni artistiche del legno e di materiali assimilati
 0.0,18,CALABRIA,6332,"Artigiani lavorazioni artistiche a mano di tessili, cuoio e simili"
 0.0,18,CALABRIA,6341,Operatori delle attività poligrafiche di pre-stampa
 0.0,18,CALABRIA,6342,Stampatori offset e alla rotativa
 0.0,18,CALABRIA,6344,"Artigiani incisori, acquafortisti, serigrafisti e profess. assimilate"
 0.0,18,CALABRIA,6345,Rilegatori e professioni assimilate
 0.0,18,CALABRIA,6412,Agricoltori e operai agricoli di coltivazioni legnose agrarie
 0.0,18,CALABRIA,6413,"Agricoltori e operai agricoli di coltivazioni fiori, piante e ortive"
 0.0,18,CALABRIA,6441,Lavoratori forestali specializzati
 10.0,18,CALABRIA,6511,"Macellai, pesciaioli e professioni assimilate"
 50.0,18,CALABRIA,6512,Panettieri e pastai artigianali
 50.0,18,CALABRIA,6513,"Pasticcieri, gelatai e conservieri artigianali"
 0.0,18,CALABRIA,6515,Artigiani e operai specializ. lavorazioni artigianali casearie
 0.0,18,CALABRIA,6521,Artigiani e operai specializzati del trattamento del legno
 0.0,18,CALABRIA,6522,Falegnami e attrezzisti di macchine per la lavorazione del legno
 0.0,18,CALABRIA,6523,"Impagliatori, cestai, spazzolai, sugherai e professioni assimilate"
 0.0,18,CALABRIA,6531,Preparatori di fibre
 0.0,18,CALABRIA,6532,Tessitori e maglieristi a mano e su telai manuali
 20.0,18,CALABRIA,6533,"Sarti e tagliatori artigianali, modellisti e cappellai"
 0.0,18,CALABRIA,6534,"Pellicciai, modellatori di pellicceria e professioni assimilate"
 0.0,18,CALABRIA,6535,"Biancheristi, ricamatori a mano e professioni assimilate"
 0.0,18,CALABRIA,6536,Tappezzieri e materassai
 0.0,18,CALABRIA,6537,Artigiani e addetti alle tintolavanderie
 0.0,18,CALABRIA,6541,Conciatori di pelli e di pellicce
 0.0,18,CALABRIA,6542,Artigiani e operai specializzati delle calzature e assimilati
 0.0,18,CALABRIA,6543,"Valigiai, borsettieri e professioni assimilate"
 0.0,18,CALABRIA,6551,Macchinisti e attrezzisti di scena
 0.0,18,CALABRIA,7111,Conduttori di macchinari in miniere e cave
 0.0,18,CALABRIA,7112,Conduttori impianti per il primo trattamento di minerali e di pietre
 0.0,18,CALABRIA,7113,"Trivellatori e sondatori pozzi petrol., gas natur., e profess. assim."
 0.0,18,CALABRIA,7121,"Fonditori, operatori di altoforno, di convertitori, di forni raffinaz."
 0.0,18,CALABRIA,7122,"Operatori forni di seconda fusione, colat. metalli, leghe e laminatoi"
 0.0,18,CALABRIA,7123,Operatori di impianti per il trattamento termico dei metalli
 0.0,18,CALABRIA,7124,Trafilatori ed estrusori di metalli
 0.0,18,CALABRIA,7125,Operatori impianti produzione e raffinazione metalli non ferrosi
 0.0,18,CALABRIA,7131,"Conduttori impianti produzione vetro, ceramica e laterizi"
 0.0,18,CALABRIA,7132,Conduttori di forni e di altri impianti per la lavorazione del vetro
 0.0,18,CALABRIA,7133,Conduttori impianti formatura articoli in ceramica e terracotta
 0.0,18,CALABRIA,7134,"Conduttori forni e altri impianti produz. laterizi, tegole e assim."
 0.0,18,CALABRIA,7141,Conduttori impianti fabbricazione in serie di pannelli in legno
 0.0,18,CALABRIA,7142,Operatori impianti preparaz. pasta legno e altri mater. per cartiera
 0.0,18,CALABRIA,7143,Operatori di impianti per la fabbricazione della carta
 0.0,18,CALABRIA,7151,Conduttori di impianti per la raffinazione dei prodotti petroliferi
 0.0,18,CALABRIA,7152,Operatori macchinari e impianti per la chimica di base e fine
 0.0,18,CALABRIA,7153,Operatori macchinari fabbricazione prodotti derivati dalla chimica
 0.0,18,CALABRIA,7161,Conduttori caldaie a vapore e di motori termici in impianti industr.
 10.0,18,CALABRIA,7162,Operatori impianti riciclaggio rifiuti e trattam. e distribuz. acque
 0.0,18,CALABRIA,7171,Operatori di catene di montaggio automatizzate
 0.0,18,CALABRIA,7181,Conduttori di mulini e impastatrici
 0.0,18,CALABRIA,7182,Conduttori forni e analoghi impianti trattamento termico minerali
 10.0,18,CALABRIA,7211,Operai macchine utensili automatiche e semiautomatiche industriali
 0.0,18,CALABRIA,7212,Operai a macchinari produzione manufatti in cemento e assimilati
 0.0,18,CALABRIA,7213,Conduttori macch. produzione abrasivi e manufatti abrasivi minerali
 0.0,18,CALABRIA,7221,"Finitori, operai rivestimenti metallici, galvanoplastica e assimilati"
 0.0,18,CALABRIA,7231,Conduttori macchinari confezione e vulcanizzazione dei pneumatici
 0.0,18,CALABRIA,7232,Conduttori macchinari fabbricazione di altri articoli in gomma
 0.0,18,CALABRIA,7233,Conduttori macchinari fabbricazione articoli in plastica e assimilati
 10.0,18,CALABRIA,7241,Operai macchinari produz. in serie di mobili e articoli in legno
 0.0,18,CALABRIA,7251,Conduttori di macchinari per tipografia e stampa su carta e cartone
 0.0,18,CALABRIA,7252,Conduttori macchinari fabbricazione prodotti in carta e cartone
 0.0,18,CALABRIA,7253,Conduttori di macchinari per rilegatura di libri e assimilati
 0.0,18,CALABRIA,7261,Operai addetti a macchinari per la filatura e la bobinatura
 0.0,18,CALABRIA,7262,Operai addetti a telai meccanici per la tessitura e la maglieria
 20.0,18,CALABRIA,7263,Operai addetti macchinari confezioni abbigliamento in stoffa e assim.
 0.0,18,CALABRIA,7264,Operai addetti macchinari trattamento filati e tessuti industriali
 0.0,18,CALABRIA,7265,Operai addetti a macchinari per la stampa dei tessuti
 0.0,18,CALABRIA,7266,Addetti macchinari preparazione e produz. in serie articoli in pelle
 0.0,18,CALABRIA,7267,Addetti a macchinari per la produzione in serie di calzature
 10.0,18,CALABRIA,7271,Assemblatori in serie di parti di macchine
 0.0,18,CALABRIA,7272,Assemblatori e cablatori di apparecchiature elettriche
 0.0,18,CALABRIA,7273,Assemblatori e cablatori apparecch. elettroniche e telecomunicazioni
 0.0,18,CALABRIA,7274,"Assemblatori in serie articoli in metallo, gomma e materie plastiche"
 0.0,18,CALABRIA,7275,Assemblatori in serie di articoli in legno e in materiali assimilati
 0.0,18,CALABRIA,7276,"Assemblatori in serie articoli in cartone, tessuto e materie assim."
 0.0,18,CALABRIA,7279,Altri operai assemblaggio e produz. in serie di articoli industriali
 40.0,18,CALABRIA,7281,Operai addetti a macchine confezionatrici di prodotti industriali
 0.0,18,CALABRIA,7313,"Operai refrigeraz., trattamento igienico e prima trasformaz. del latte"
 0.0,18,CALABRIA,7322,Conduttori apparecchi lavoraz. industriale prodotti lattieroâ€“caseari
 0.0,18,CALABRIA,7323,Conduttori di macchinari industriali lavorazione cereali e spezie
 0.0,18,CALABRIA,7324,"Conduttori macch. trattam. e conservaz. frutta, verdure, legumi e riso"
 0.0,18,CALABRIA,7326,"Conduttori macchinari preparaz. produz. the, caffè, cioccolata"
 0.0,18,CALABRIA,7327,Conduttori di macchinari per la lavorazione dei prodotti del tabacco
 0.0,18,CALABRIA,7328,"Vinificatori, birrai, operai macch. produz. liquori e bevande analcol."
 20.0,18,CALABRIA,7329,Conduttori macchinari produzione pasticceria e prodotti da forno
 10.0,18,CALABRIA,7411,Conduttori di convogli ferroviari
 0.0,18,CALABRIA,7412,"Operatori di verifica, circolazione e formazione treni"
 0.0,18,CALABRIA,7413,Manovratori di impianti a fune
 30.0,18,CALABRIA,7421,"Autisti di taxi, conduttori di automobili, furgoni e altri veicoli"
 40.0,18,CALABRIA,7422,"Conduttori di autobus, di tram e di filobus"
 250.0,18,CALABRIA,7423,Conduttori di mezzi pesanti e camion
 0.0,18,CALABRIA,7432,"Conduttori macch. raccoglitrici, mietritrici e pressatrici agricole"
 110.0,18,CALABRIA,7441,Conduttori di macchinari per il movimento terra
 20.0,18,CALABRIA,7442,Conduttori di macchinari mobili per la perforazione nelle costruzioni
 0.0,18,CALABRIA,7443,Conduttori di gru e di apparecchi di sollevamento
 10.0,18,CALABRIA,7444,Conduttori di carrelli elevatori
 0.0,18,CALABRIA,7451,Marinai di coperta
 0.0,18,CALABRIA,7453,Conduttori di barche e battelli a motore
 0.0,18,CALABRIA,8121,Uscieri e professioni assimilate
 0.0,18,CALABRIA,8122,"Lettori di contatori, collettori di monete e professioni assimilate"
 100.0,18,CALABRIA,8131,"Facchini, addetti allo spostamento merci e assimilati"
 50.0,18,CALABRIA,8132,Personale non qualificato addetto all'imballaggio e al magazzino
 0.0,18,CALABRIA,8133,Addetti alle consegne
 0.0,18,CALABRIA,8141,Personale non qualif. addetto pulizia servizi alloggio e navi
 40.0,18,CALABRIA,8142,Personale non qualificato nei servizi di ristorazione
 290.0,18,CALABRIA,8143,Personale non qualif. servizi pulizia uffici ed esercizi commerciali
 0.0,18,CALABRIA,8144,Addetti al lavaggio veicoli
 50.0,18,CALABRIA,8145,Operatori ecologici e altri raccoglitori e separatori di rifiuti
 0.0,18,CALABRIA,8151,Bidelli e professioni assimilate
 0.0,18,CALABRIA,8152,Portantini e professioni assimilate
 0.0,18,CALABRIA,8161,"Personale non qualif. servizi custodia di edifici, attrezzature e beni"
 0.0,18,CALABRIA,8211,Personale non qualificato nei servizi ricreativi e culturali
 0.0,18,CALABRIA,8311,Braccianti agricoli
 10.0,18,CALABRIA,8312,Personale non qualificato addetto alla manutenzione del verde
 0.0,18,CALABRIA,8322,Personale non qualificato addetto alla cura degli animali
 0.0,18,CALABRIA,8411,Manovali e altro personale non qualificato delle miniere e delle cave
 270.0,18,CALABRIA,8421,Manovali e personale non qualif. edilizia civile e profess. assim.
 0.0,18,CALABRIA,8422,"Manovali e personale non qualif. costruz., manutenz. opere pubbliche"
 40.0,18,CALABRIA,8431,Personale non qualificato attività industriali e profess. assimilate
 0.0,19,SICILIA,1222,Direttori e dirigenti industria in senso stretto e nelle P.U.
 0.0,19,SICILIA,1224,Dirigenti generali di aziende nel commercio
 0.0,19,SICILIA,1225,Direttori e dirigenti nei servizi di alloggio e ristorazione
 0.0,19,SICILIA,1227,"Direttori e dirigenti di banche, assicurazioni e agenzie immobiliari"
 0.0,19,SICILIA,1228,Dirigenti generali di aziende di servizi alle imprese e alle persone
 0.0,19,SICILIA,1231,Dirigenti del dipartimento finanza e amministrazione
 0.0,19,SICILIA,1232,Direttori e dirigenti gestione risorse umane e relazioni industriali
 0.0,19,SICILIA,1233,Dirigenti del dipartimento vendite e commercializzazione
 0.0,19,SICILIA,1234,"Direttori e dirigenti in comunicazione, pubblicità e public relations"
 0.0,19,SICILIA,1235,Direttori e dirigenti dipartimento approvvigionamento e distribuzione
 0.0,19,SICILIA,1236,Direttori e dirigenti del dipartimento servizi informatici
 0.0,19,SICILIA,1237,Dirigenti del dipartimento ricerca e sviluppo
 0.0,19,SICILIA,1314,Responsabili di piccole aziende nel commercio
 0.0,19,SICILIA,1315,Responsabili piccole aziende nei servizi di alloggio e ristorazione
 0.0,19,SICILIA,1319,Responsabili piccole aziende in altri settori di attività economica
 0.0,19,SICILIA,2111,Fisici e astronomi
 40.0,19,SICILIA,2112,Chimici e professioni assimilate
 0.0,19,SICILIA,2113,"Matematici, statistici e professioni assimilate"
 130.0,19,SICILIA,2114,Analisti e progettisti di software
 0.0,19,SICILIA,2115,Progettisti e amministratori di sistemi
 0.0,19,SICILIA,2116,"Geologi, meteorologi, geofisici e professioni assimilate"
 30.0,19,SICILIA,2211,Ingegneri energetici e meccanici
 0.0,19,SICILIA,2212,Ingegneri metallurgico-minerari
 0.0,19,SICILIA,2213,Ingegneri elettrotecnici
 20.0,19,SICILIA,2214,Ingegneri elettronici e in telecomunicazioni
 10.0,19,SICILIA,2215,"Ingegneri chimici, petroliferi e dei materiali"
 40.0,19,SICILIA,2216,Ingegneri civili e professioni assimilate
 20.0,19,SICILIA,2217,Ingegneri industriali e gestionali
 0.0,19,SICILIA,2218,Ingegneri biomedici e bioingegneri
 0.0,19,SICILIA,2221,"Architetti, urbanisti e specialisti recupero-conservazione territorio"
 30.0,19,SICILIA,2311,"Biologi, botanici, zoologi e professioni assimilate"
 0.0,19,SICILIA,2312,"Farmacologi, batteriologi e professioni assimilate"
 10.0,19,SICILIA,2313,Agronomi e forestali
 0.0,19,SICILIA,2314,Veterinari
 30.0,19,SICILIA,2315,Farmacisti
 0.0,19,SICILIA,2411,Medici di medicina generale
 0.0,19,SICILIA,2412,Specialisti in terapie mediche
 0.0,19,SICILIA,2413,Specialisti in terapie chirurgiche
 0.0,19,SICILIA,2414,Laboratoristi e patologi clinici
 0.0,19,SICILIA,2415,Dentisti e odontostomatologi
 30.0,19,SICILIA,2416,Specialisti in diagnostica per immagini e radioterapia
 0.0,19,SICILIA,2417,"Specialisti in igiene, epidemiologia e sanità pubblica"
 0.0,19,SICILIA,2418,Anestesisti e rianimatori
 10.0,19,SICILIA,2512,Specialisti della gestione e del controllo nelle imprese private
 0.0,19,SICILIA,2513,Specialisti gestione e sviluppo del personale e del lavoro
 10.0,19,SICILIA,2514,Specialisti in contabilità e problemi finanziari
 60.0,19,SICILIA,2515,Specialisti nei rapporti con il mercato
 60.0,19,SICILIA,2516,"Specialisti nelle pubbliche relazioni, dell'immagine e simili"
 0.0,19,SICILIA,2521,Procuratori legali e avvocati
 0.0,19,SICILIA,2522,Esperti legali in imprese o enti pubblici
 0.0,19,SICILIA,2531,Specialisti in scienze economiche
 0.0,19,SICILIA,2532,Specialisti in scienze sociologiche e antropologiche
 10.0,19,SICILIA,2533,Specialisti in scienze psicologiche e psicoterapeutiche
 0.0,19,SICILIA,2534,"Specialisti in scienze storiche, artistiche, politiche e filosofiche"
 10.0,19,SICILIA,2541,Scrittori e professioni assimilate
 10.0,19,SICILIA,2542,Giornalisti
 0.0,19,SICILIA,2543,Interpreti e traduttori a livello elevato
 0.0,19,SICILIA,2544,Linguisti e filologi
 10.0,19,SICILIA,2545,"Archivisti, bibliotecari, conservatori di musei e profess.assimilate"
 10.0,19,SICILIA,2551,"Pittori, scultori, disegnatori e restauratori di beni culturali"
 0.0,19,SICILIA,2552,"Registi, direttori artistici, attori, sceneggiatori e scenografi"
 0.0,19,SICILIA,2553,Coreografi e ballerini
 10.0,19,SICILIA,2554,"Compositori, musicisti e cantanti"
 0.0,19,SICILIA,2610,Docenti universitari
 260.0,19,SICILIA,2632,Professori di scuola secondaria superiore
 70.0,19,SICILIA,2633,Professori di scuola secondaria inferiore
 20.0,19,SICILIA,2641,Professori di scuola primaria
 40.0,19,SICILIA,2642,Professori di scuola preâ€“primaria
 120.0,19,SICILIA,2651,Specialisti nella formazione di soggetti diversamente abili
 30.0,19,SICILIA,2653,Docenti ed esperti nella progettazione formativa e curricolare
 0.0,19,SICILIA,2654,Consiglieri dellâ€™orientamento
 10.0,19,SICILIA,2655,Insegnanti di discipline artistiche e letterarie
 20.0,19,SICILIA,3111,Tecnici fisici e geologici
 10.0,19,SICILIA,3112,Tecnici chimici
 0.0,19,SICILIA,3113,Tecnici statistici
 90.0,19,SICILIA,3121,Tecnici programmatori
 10.0,19,SICILIA,3122,Tecnici esperti in applicazioni
 0.0,19,SICILIA,3123,Tecnici web
 0.0,19,SICILIA,3124,Tecnici gestori di basi di dati
 0.0,19,SICILIA,3125,Tecnici gestori di reti e di sistemi telematici
 10.0,19,SICILIA,3126,Tecnici per la trasmissione radio-televisiva e le telecomunicazioni
 30.0,19,SICILIA,3131,Tecnici meccanici
 0.0,19,SICILIA,3132,Tecnici metallurgico-minerari e della ceramica
 0.0,19,SICILIA,3133,Elettrotecnici
 10.0,19,SICILIA,3134,Tecnici elettronici
 0.0,19,SICILIA,3135,Tecnici delle costruzioni civili e professioni assimilate
 0.0,19,SICILIA,3136,Tecnici del risparmio energetico e delle energie rinnovabili
 70.0,19,SICILIA,3137,Disegnatori industriali e professioni assimilate
 0.0,19,SICILIA,3141,Tecnici della conduzione di impianti produttivi in continuo
 40.0,19,SICILIA,3142,Tecnici dell'esercizio di reti idriche ed energetiche
 0.0,19,SICILIA,3151,Tecnici di produzione in miniere e cave
 40.0,19,SICILIA,3152,Tecnici della gestione di cantieri edili
 20.0,19,SICILIA,3153,Tecnici della produzione manifatturiera
 0.0,19,SICILIA,3154,Tecnici della produzione e preparazione alimentare
 0.0,19,SICILIA,3155,Tecnici della produzione di servizi
 60.0,19,SICILIA,3161,Comandanti e ufficiali di bordo
 0.0,19,SICILIA,3162,Comandanti e piloti di aereo
 0.0,19,SICILIA,3163,Tecnici dell'aviazione civile
 10.0,19,SICILIA,3164,Tecnici dell'organizzazione del traffico ferroviario
 0.0,19,SICILIA,3165,Tecnici dell'organizzazione del traffico portuale
 0.0,19,SICILIA,3171,Fotografi e professioni assimilate
